fecha;PM10;Velocidad;Direccion;Temperatura;HR;Presion ;Rad Solar;Precipitacion;OZONO;NO;NO2;NOX;PM2.5;CO;SO2
22/12/2023 2:00;28;0,6;304;13,4;80,24;563;0;0;2,7;0;0;0;17;0,39;0
22/12/2023 3:00;32;0,5;355;12,7;80,27;563;0;0;0,1;0;0;0;15;0,49;0
22/12/2023 4:00;28;0,5;247;13,3;81,85;563;0;0;0,2;0;0;0;22;0,35;0
22/12/2023 5:00;30;0,6;318;13,6;79,82;563;0;0;0,1;0;0;0;19;0,32;0
22/12/2023 6:00;37;0,6;294;13,8;79,84;563;0;0;0,3;0;0;0;16;0,38;0
22/12/2023 7:00;28;0,8;352;14,3;74,68;564;9;0;3,3;0;0;0;21;0,52;0
22/12/2023 8:00;44;0,9;354;15,1;75,64;564;54;0;1,8;0;0;0;23;0,57;0
22/12/2023 9:00;27;1,2;196;17,7;62,8;565;177;0;10,1;0;0;0;12;0,26;0
22/12/2023 10:00;19;1,5;145;18,4;58,9;565;258;0;13,2;0;0;0;14;0,25;0
22/12/2023 11:00;34;2,1;162;20,5;50,89;565;458;0;15;0;0;0;20;0,24;0
22/12/2023 12:00;27;2,4;108;22,2;44,87;564;768;0;0;0;0;0;10;0,21;0
22/12/2023 13:00;0;2,2;148;23,7;37,62;563;804;0;0;0;0;0;6;0;0
22/12/2023 14:00;0;1,9;102;23;37,45;563;425;0;0;0;0;0;8;0;0
22/12/2023 15:00;28;1,8;248;21,7;48,3;563;274;0;0;0;0;0;16;0,37;0
22/12/2023 16:00;28;1,4;181;20,8;47,52;562;112;0;18,8;2,9;1,5;4,4;14;0,34;0
22/12/2023 17:00;0;1,1;128;18,9;56,42;562;30;0;14,1;5,2;5,6;10,8;14;0,35;0
22/12/2023 18:00;31;1,6;117;17,2;60,36;563;4;0;12,8;4,1;5,6;9,7;17;0,34;0
22/12/2023 19:00;32;1,7;136;16,3;63,72;563;0;0;12,8;3,9;6,2;10,1;19;0,33;0
22/12/2023 20:00;25;1,5;163;15,4;67,11;564;0;0;13,4;2,2;4,2;6,4;15;0,26;0
22/12/2023 21:00;26;1,6;106;14,6;70,17;564;0;0;10,6;6,3;8,1;14,4;11;0,29;0
22/12/2023 22:00;27;1,4;114;14;72,95;565;0;0;9,9;5,4;9,3;14,8;15;0,28;0
22/12/2023 23:00;32;1,1;344;12,5;76;565;0;0;0,7;14,8;24,1;39;23;0,54;0
23/12/2023 0:00;40;1;259;11,9;80,37;564;0;0;1;44,5;28,9;73,3;24;0,62;0
23/12/2023 1:00;33;0,9;255;11,4;82,16;564;0;0;0,6;19,8;25,4;45,1;17;0,43;0
23/12/2023 2:00;36;0,5;320;10,3;81,96;564;0;0;0,1;67,9;30,9;98,8;20;0,74;0
23/12/2023 3:00;39;1;314;10,3;84,72;564;0;0;0,1;26,3;24;50,3;25;0,47;0
23/12/2023 4:00;38;1,1;317;10,3;85,26;564;0;0;0,8;9,9;19,8;29,7;18;0,36;0
23/12/2023 5:00;39;0,8;319;9,8;85,22;564;0;0;0,3;22,7;24,1;46,8;26;0,33;0
23/12/2023 6:00;50;0,9;314;9,1;85,02;564;0;0;0,2;134,6;44,8;179,5;35;0,86;0
23/12/2023 7:00;37;1,3;336;9,2;86,33;564;11;0;0,6;57,4;28,7;86,1;27;0,53;0
23/12/2023 8:00;60;1;356;11,9;87,49;565;135;0;2,1;69,6;31,7;101,3;36;0,63;0
23/12/2023 9:00;26;1,5;136;17,2;71,07;565;374;0;12,2;11,4;6,3;17,7;17;0,28;0
23/12/2023 10:00;22;1,5;128;20,6;52,72;565;559;0;16,8;3,3;0,2;3,5;13;0,2;0
23/12/2023 11:00;26;1,4;197;22,6;42,7;565;660;0;20,8;0;0;0;18;0,18;0
23/12/2023 12:00;25;1,4;328;21,9;41,55;564;444;0;22,4;2,3;0;1,9;10;0,18;0
23/12/2023 13:00;23;1,7;73;21,3;44,1;564;308;0;19,6;3,2;0,9;4,1;9;0,22;0
23/12/2023 14:00;13;1,5;122;22,6;42,07;563;498;0;19,4;3,5;1,2;4,7;8;0,22;0
23/12/2023 15:00;21;2,4;26;23,9;35,25;563;487;0;19,7;4,1;1,1;5,2;7;0,22;0
23/12/2023 16:00;24;2,2;65;21,9;40,18;562;204;0;16,6;7,2;7,8;15;16;0,32;0
23/12/2023 17:00;27;1,8;73;21;41,97;562;107;0;15,6;7,1;10,1;17,3;13;0,31;0
23/12/2023 18:00;15;1,3;150;18,2;48,44;563;5;0;14,2;4,6;10,2;14,8;10;0,28;0
23/12/2023 19:00;26;1,2;144;16,4;63,87;564;0;0;7,7;10,4;24,7;35,1;14;0,46;0
23/12/2023 20:00;33;1;101;15,2;69,44;564;0;0;4,8;11,8;26,2;38;16;0,52;0
23/12/2023 21:00;30;1,1;106;14;71,93;565;0;0;5,5;15,6;20,6;36,2;11;0,46;0
23/12/2023 22:00;16;0,7;197;13,3;74,99;565;0;0;10,1;15,6;9,9;25,4;11;0,34;0
23/12/2023 23:00;20;0,7;314;12,1;77,31;565;0;0;1,4;24,5;28,8;53,4;12;0,57;0
24/12/2023 0:00;38;0,9;299;11,8;80,15;565;0;0;1,6;13,9;25,6;39,5;16;0,56;0
24/12/2023 1:00;24;1;307;11,4;80,85;565;0;0;2,5;4,5;19,2;23,7;12;0,37;0
24/12/2023 2:00;37;0,8;359;10,1;81,8;564;0;0;0,3;54,3;32,2;86,5;18;0,65;0
24/12/2023 3:00;27;0,4;295;9,6;83,69;564;0;0;0,1;41,3;26,7;68;15;0,54;0
24/12/2023 4:00;28;0,5;305;9,1;84,2;564;0;0;0,2;59,9;26,1;86;15;0,62;0
24/12/2023 5:00;30;0,6;291;8,1;83,93;564;0;0;0,1;95,7;28,3;124;17;0,78;0
24/12/2023 6:00;25;0,7;317;7,7;84,44;564;0;0;0,1;101,9;30,8;132,7;18;0,78;0
24/12/2023 7:00;32;0,8;328;9,3;86,36;565;27;0;1;48,6;24,4;72,9;22;0,57;0
24/12/2023 8:00;26;1,4;350;15,2;82,86;565;215;0;5,9;17,5;11,4;28,9;12;0,37;0
24/12/2023 9:00;22;1,1;360;19,5;61,65;565;415;0;10,9;14,8;9,3;24,1;11;0,34;0
24/12/2023 10:00;21;2,2;105;20;51,88;565;504;0;15,1;4,3;0,7;5;7;0,22;0
24/12/2023 11:00;19;2;117;19,8;50,52;565;361;0;14,8;5,6;2,3;7,9;7;0,25;0
24/12/2023 12:00;14;2,7;163;21,2;45,05;564;363;0;15,5;3,8;0,6;4,4;7;0,22;0
24/12/2023 13:00;19;2,5;175;23,2;41,02;564;704;0;16;0;0;0;6;0,21;0
24/12/2023 14:00;13;2,4;152;22,5;41,2;563;447;0;14,7;3,7;0,1;3,9;7;0,21;0
24/12/2023 15:00;18;1,5;124;23,1;41,22;563;373;0;15,3;0;0;0;5;0,2;0
24/12/2023 16:00;16;1,7;99;21,9;45,28;563;222;0;13,6;3,6;0,8;4,4;7;0,22;0
24/12/2023 17:00;17;1,8;129;21;47,28;563;128;0;12,9;4,2;2,3;6,5;6;0,25;0
24/12/2023 18:00;8;1,7;153;18;53,94;563;9;0;12,1;3;3,2;6,2;3;0,24;0
24/12/2023 19:00;17;1,5;202;16,8;61,18;564;0;0;11,6;2;3,8;5,8;5;0,22;0
24/12/2023 20:00;18;1,5;186;15,6;65,69;564;0;0;10,6;3,7;6;9,7;9;0,27;0
24/12/2023 21:00;21;1;27;14,4;70,17;565;0;0;8,1;4,4;9,7;14,1;11;0,32;0
24/12/2023 22:00;26;0,6;41;12,4;75,05;565;0;0;1,6;26,2;20,3;46,5;13;0,64;0
24/12/2023 23:00;23;0,7;289;13,8;77,24;565;0;0;4,7;6,5;11,6;18,1;7;0,37;0
25/12/2023 0:00;43;0,8;292;13,7;74,96;565;0;0;1,4;7,9;20;27,8;33;0,68;0
25/12/2023 1:00;28;1;272;14,1;75,07;565;0;0;5,9;3;8,1;11,1;21;0,35;0
25/12/2023 2:00;18;1,1;127;14,2;74,06;564;0;0;9,3;2,4;1,3;3,6;9;0,21;0
25/12/2023 3:00;24;0,9;315;13,7;75,3;564;0;0;6,5;2,2;4,9;7;14;0,29;0
25/12/2023 4:00;30;0,6;270;13,1;77,74;564;0;0;5,4;2,2;3,8;6;11;0,26;0
25/12/2023 5:00;20;1;29;12,5;78,6;564;0;0;4,3;5,3;6,6;11,9;6;0,29;0
25/12/2023 6:00;22;0,6;300;12,5;81,37;564;0;0;1,2;4,6;10,5;15,1;13;0,37;0
25/12/2023 7:00;24;1,1;17;12,8;80,6;565;14;0;5,4;4,8;6;10,8;14;0,3;0
25/12/2023 8:00;23;1,1;320;14,2;77,16;565;91;0;5,7;5,4;4,2;9,7;17;0,32;0
25/12/2023 9:00;26;1,1;324;17,1;69,19;566;221;0;8,8;6,1;3,5;9,6;17;0,3;0
25/12/2023 10:00;19;0,8;220;18,6;61,05;566;255;0;11,4;5;3,1;8;10;0,26;0
25/12/2023 11:00;15;1,3;163;20,9;51,9;566;419;0;13,6;3,9;0,7;4,5;6;0,21;0
25/12/2023 12:00;12;2,4;117;22;47,26;565;799;0;12;0;0;0;2;0,18;0
25/12/2023 13:00;18;2,2;118;22,7;43,49;565;738;0;12;0;0;0;1;0,17;0
25/12/2023 14:00;13;1,9;117;22,7;42,91;564;539;0;12,4;0;0;0;0;0,19;0
25/12/2023 15:00;20;1,9;112;22,2;42,77;563;249;0;12;4,1;0,3;4,5;0;0,2;0
25/12/2023 16:00;9;1,6;110;21,3;47,46;563;164;0;11,1;4,6;1,2;5,8;3;0,22;0
25/12/2023 17:00;22;1,7;252;19,2;59,26;563;69;0;19,2;2,4;2,8;5,2;16;0,27;0
25/12/2023 18:00;23;1;262;17,4;68,45;563;13;0;18,3;2;2,5;4,5;19;0,25;0
25/12/2023 19:00;20;0,7;237;15,9;75,57;564;0;0;15,5;2;3;5;15;0,26;0
25/12/2023 20:00;31;0,6;326;14,8;78,12;564;0;0;5,3;14,7;21,6;36,3;23;0,61;0
25/12/2023 21:00;25;0,6;340;14,1;79,07;565;0;0;0,2;26,8;24;50,9;13;0,69;0
25/12/2023 22:00;18;0,6;308;14;79,33;565;0;0;0,8;12,2;19,4;31,5;9;0,54;0
25/12/2023 23:00;18;0,9;192;14,1;78,6;566;0;0;3,6;11,9;11,5;23,4;6;0,36;0
26/12/2023 0:00;24;0,7;36;13,4;78,54;565;0;0;0,4;51,9;27,8;79,7;13;0,67;0
26/12/2023 1:00;21;0,7;212;13,7;80,03;565;0;0;2,1;12,2;14,5;26,8;8;0,42;0
26/12/2023 2:00;21;0,9;331;13,3;78,45;565;0;0;1,5;15,9;13,6;29,5;4;0,4;0
26/12/2023 3:00;20;0,5;332;12,5;80,21;564;0;0;0,1;46,3;21,8;68,1;7;0,51;0
26/12/2023 4:00;15;0,8;274;12,6;81,38;564;0;0;0,5;10,3;12,9;23,3;7;0,32;0
26/12/2023 5:00;22;0,6;284;12,3;81,32;564;0;0;0,1;64;26;90;9;0,41;0
26/12/2023 6:00;24;0,6;327;12,5;81,96;564;0;0;0,1;80,4;28,6;108,9;11;0,56;0
26/12/2023 7:00;25;0,7;300;13,3;81,2;565;15;0;0,4;57,4;23,4;80,9;7;0,56;0
26/12/2023 8:00;21;0,6;304;15,2;74,19;565;85;0;2;30,5;19,1;49,6;5;0,53;0
26/12/2023 9:00;22;1,1;296;16,9;67,51;566;164;0;4,7;19,5;13,3;32,9;13;0,42;0
26/12/2023 10:00;21;1;307;19,3;59,3;566;288;0;8,5;10,8;7,6;18,4;11;0,32;0
26/12/2023 11:00;18;1,1;20;20,6;49,44;565;237;0;12,1;5,5;2,8;8,3;10;0,26;0
26/12/2023 12:00;19;1,8;149;21,1;47,06;565;396;0;12,3;7,5;3,8;11,3;6;0,28;0
26/12/2023 13:00;16;2;141;23,3;42,36;564;589;0;12,5;6,3;1,6;7,9;6;0,27;0
26/12/2023 14:00;23;1,6;141;22,3;44,9;564;377;0;11,2;7,7;3,8;11,4;4;0,3;0
26/12/2023 15:00;20;2,2;127;22,7;41,88;563;346;0;11,3;7,3;3,5;10,8;4;0,29;0
26/12/2023 16:00;12;1,9;128;20,2;49,46;563;161;0;10,2;8,2;5,2;13,4;5;0,3;0
26/12/2023 17:00;18;1,6;199;18,8;55,2;563;42;0;8,7;6,6;7,3;13,9;6;0,32;0
26/12/2023 18:00;26;1,6;261;16;69,17;564;1;0;15;2,9;11,6;14,5;14;0,37;0
26/12/2023 19:00;30;0,8;260;15,1;75,19;564;0;0;11,2;2,2;14,8;17;10;0,46;0
26/12/2023 20:00;26;0,7;298;14,8;77,88;565;0;0;11,1;2,5;11,4;13,8;8;0,41;0
26/12/2023 21:00;17;0,8;302;14,4;78,78;565;0;0;8,7;2,4;9,7;12,1;9;0,34;0
26/12/2023 22:00;28;0,5;292;13,9;81,14;565;0;0;3,7;12,1;18,6;30,7;10;0,48;0
26/12/2023 23:00;29;0,6;14;12,9;80,88;565;0;0;0,1;59;31,7;90,7;15;0,75;0
27/12/2023 0:00;35;0,5;302;12;82,92;565;0;0;0;123,9;41,6;165,6;15;0,97;0
27/12/2023 1:00;29;0,5;309;11,3;83,59;565;0;0;0,1;103,1;34,7;137,8;13;0,69;0
27/12/2023 2:00;29;0,5;286;10,7;84,21;565;0;0;0,1;106,8;33,4;140,2;12;0,58;0
27/12/2023 3:00;27;0,3;342;10,1;84,24;564;0;0;0,1;128,4;37,1;165,5;18;0,55;0
27/12/2023 4:00;30;0,4;304;9,7;84,36;564;0;0;0,1;124,2;34,6;158,8;10;0,51;0
27/12/2023 5:00;28;0,5;330;9,8;85,19;564;0;0;0,1;101,3;29,7;131;18;0,49;0
27/12/2023 6:00;40;0,4;289;9,4;85,23;565;0;0;0,2;190,9;54,1;245,1;24;0,84;0
27/12/2023 7:00;24;0,6;321;10,1;86,07;565;8;0;0,2;81,5;26,1;107,5;14;0,54;0
27/12/2023 8:00;45;0,6;336;11,9;86,94;565;34;0;0,3;120,8;41,4;162,2;21;0,93;0
27/12/2023 9:00;36;0,7;313;13,5;82,19;566;95;0;1,4;53,6;26,6;80,1;18;0,67;0
27/12/2023 10:00;34;1;315;16,8;68,89;566;252;0;5;28;19,2;47,2;19;0,51;0
27/12/2023 11:00;36;0,8;290;20,2;57,02;565;329;0;8,4;17;14,5;31,6;13;0,36;0
27/12/2023 12:00;15;1,2;322;19,8;50,38;565;226;0;11,8;6,9;5,6;12,5;8;0,23;0
27/12/2023 13:00;20;1,3;213;21,2;47,77;564;354;0;14,3;4,1;0,4;4,5;2;0,18;0
27/12/2023 14:00;20;1,6;177;21,9;42,99;564;408;0;13,1;6,8;3,4;10,1;0;0,2;0
27/12/2023 15:00;23;1,7;295;22,3;40,27;563;310;0;16,3;0;0;0;4;0,18;0
27/12/2023 16:00;11;1,2;298;21,5;43,46;563;179;0;16,7;0;0;0;3;0,18;0
27/12/2023 17:00;22;1,4;256;21,9;45,15;563;143;0;18,3;2,6;0,9;3,5;3;0,2;0
27/12/2023 18:00;30;1,6;242;19,1;57,93;563;39;0;16,7;2,4;5,5;7,8;13;0,23;0
27/12/2023 19:00;35;1,4;210;16;71,3;564;0;0;11,9;2,4;14,2;16,6;18;0,39;0
27/12/2023 20:00;38;1;237;15,3;74,85;564;0;0;12,8;2,3;14,4;16,7;19;0,41;0
27/12/2023 21:00;32;0,8;214;14,9;76,63;565;0;0;8,3;2,6;14,8;17,4;14;0,38;0
27/12/2023 22:00;22;0,7;261;14,7;77,87;565;0;0;5,9;2,4;17;19,3;14;0,42;0
27/12/2023 23:00;18;1,1;286;14,7;77,42;565;0;0;5,9;2,3;14,8;17,1;13;0,36;0
28/12/2023 0:00;35;0,5;311;14,2;79,39;565;0;0;3,5;6,8;20;26,9;12;0,39;0
28/12/2023 1:00;32;0,5;331;14;80,06;564;0;0;4,2;6,2;17,3;23,5;16;0,38;0
28/12/2023 2:00;30;0,5;261;14,1;80,9;564;0;0;4,3;3,4;13,4;16,7;13;0,36;0
28/12/2023 3:00;24;0,6;267;14,1;81,03;564;0;0,6;0,7;11;23,3;34,4;17;0,41;0
28/12/2023 4:00;27;0,8;278;13,6;82,98;564;0;0,4;2,1;11,8;16,5;28,4;19;0,39;0
28/12/2023 5:00;29;0,8;277;13,6;84,56;564;0;0;0,1;34,6;26,2;60,8;18;0,47;0
28/12/2023 6:00;29;0,8;300;13,5;84,43;564;0;0;1,5;3,3;16,7;20;17;0,4;0
28/12/2023 7:00;37;0,4;329;13,5;84,32;564;0;0;0,7;29,2;22,8;52,1;22;0,64;0
28/12/2023 8:00;25;0,6;290;14;84,46;565;31;0;2,8;10,8;18,6;29,5;24;0,47;0
28/12/2023 9:00;38;0,6;295;14,9;80,16;566;38;0,6;2;25,7;28,6;54,3;30;0,75;0
28/12/2023 10:00;39;1,1;206;15,3;77,44;566;93;0,1;1,9;53,9;42,7;96,6;22;1,16;0
28/12/2023 11:00;19;1,3;181;17,5;67,23;566;240;0,1;7,4;21,1;19,2;40,3;12;0,55;0
28/12/2023 12:00;20;1,6;134;18,5;57,26;565;241;0;9,9;10,8;8,8;19,6;8;0,32;0
28/12/2023 13:00;19;1,7;178;20,6;53,4;565;480;0;13,5;6,8;3,9;10,7;4;0,3;0
28/12/2023 14:00;18;1,5;178;22,4;42,36;564;475;0;16,3;6,2;3,4;9,5;6;0,29;0
28/12/2023 15:00;12;1,3;118;21,6;44,19;563;221;0;14,1;6,7;5,8;12,5;11;0,32;0
28/12/2023 16:00;36;2,6;252;18,9;58,37;563;130;0;20;5,8;9,7;15,5;17;0,38;0
28/12/2023 17:00;30;1,7;256;17,3;66,37;563;23;0;24,6;2,5;6,9;9,4;20;0,34;0
28/12/2023 18:00;28;0,9;234;16,3;72,98;564;9;1;16,1;2,3;11,4;13,7;17;0,41;0
28/12/2023 19:00;38;0,8;278;15,2;77,4;564;0;0;6,9;17,9;27,9;45,8;25;0,68;0
28/12/2023 20:00;19;0,9;184;14,9;74,73;565;0;0;3,6;10,4;15,5;25,8;9;0,38;0
28/12/2023 21:00;24;1,1;286;15;73,02;565;0;0;5,5;5,1;13,4;18,5;12;0,37;0
28/12/2023 22:00;28;0,5;230;13,5;75,36;565;0;0;2,6;35,1;26,9;62;19;0,64;0
28/12/2023 23:00;34;0,7;264;12;81,45;565;0;0;0,2;66;31,8;97,8;17;0,77;0
29/12/2023 0:00;26;1;314;11,8;83,7;565;0;0;0;27,7;24,6;52,3;13;0,59;0
29/12/2023 1:00;19;0,6;315;12,1;83,86;565;0;0;0,1;29,8;24,3;54,1;16;0,46;0
29/12/2023 2:00;23;0,6;303;12,2;82,82;565;0;0;0,1;46,5;26,5;73;13;0,48;0
29/12/2023 3:00;20;0,6;292;12,3;81,07;564;0;0;0,1;11,9;20,1;32;10;0,34;0
29/12/2023 4:00;23;0,6;311;11,8;79,76;564;0;0;0,2;32,6;23;55,6;14;0,39;0
29/12/2023 5:00;32;0,5;321;10,5;81,18;565;0;0;0,1;73,6;30,9;104,5;24;0,5;0
29/12/2023 6:00;42;0,9;328;10,2;84,07;565;0;0;0,1;82,2;31,8;114;24;0,59;0
29/12/2023 7:00;43;1;281;10;84,41;565;18;0;0,3;85,6;32,6;118,2;27;0,76;0
29/12/2023 8:00;38;1,3;333;14,8;78,6;566;197;0;2,4;49,4;23;72,4;25;0,62;0
29/12/2023 9:00;41;1,5;325;18;65,03;566;396;0;7,1;30;18,7;48,7;21;0,52;0
29/12/2023 10:00;29;1,9;318;20,1;55,36;566;506;0;13,6;10,7;8,7;19,4;14;0,32;0
29/12/2023 11:00;19;1,3;312;22,6;46,63;566;668;0;18,4;4,2;1,4;5,6;13;0,24;0
29/12/2023 12:00;21;2,1;357;23,4;43,13;565;762;0;19,7;3,8;0,9;4,7;9;0,23;0
29/12/2023 13:00;10;1,9;337;23,3;40,2;565;543;0;19,6;4;1,6;5,6;10;0,25;0
29/12/2023 14:00;29;2,5;228;22;45;564;338;0;20,7;5,2;5,6;10,9;16;0,32;0
29/12/2023 15:00;37;2,4;230;18,4;64,86;564;184;0;25,2;3,1;6,4;9,5;26;0,33;0
29/12/2023 16:00;37;1,8;205;19,4;61,68;564;215;0;26,2;3;5,6;8,7;22;0,31;0
29/12/2023 17:00;36;1,5;222;18,6;62,36;564;122;0,1;25,1;3,1;10,2;13,2;23;0,39;0
29/12/2023 18:00;43;1,1;246;16,7;68,99;564;12;0;20,5;2,6;11,2;13,9;25;0,43;0
29/12/2023 19:00;33;1;236;15,4;75,45;564;0;0;16,7;2,1;9,4;11,4;24;0,37;0
29/12/2023 20:00;32;0,7;253;15;78,22;565;0;0;14,1;2,1;11,3;13,4;16;0,42;0
29/12/2023 21:00;33;0,9;231;14,4;78,08;566;0;0;13,9;2,2;10,6;12,8;20;0,39;0
29/12/2023 22:00;33;0,6;266;14,1;80,68;566;0;0;9,1;7,6;22,5;30,1;24;0,55;0
29/12/2023 23:00;33;0,4;225;13,4;80,05;566;0;0;7,4;10;31,3;41,3;23;0,54;0
30/12/2023 0:00;31;0,4;292;13,4;82,25;566;0;0;1,6;18,6;37,3;55,9;18;0,54;0
30/12/2023 1:00;30;0,5;300;13,6;82,3;566;0;0;6,7;2,5;17,2;19,7;16;0,38;0
30/12/2023 2:00;31;0,5;290;13,5;81,57;565;0;0;8,8;2,1;11,3;13,4;20;0,38;0
30/12/2023 3:00;32;0,6;289;13,6;81,8;565;0;0;6,8;2,2;11,8;14;22;0,35;0
30/12/2023 4:00;27;0,4;319;13,1;81,21;565;0;0;1,8;15,7;24;39,7;18;0,45;0
30/12/2023 5:00;31;0,6;321;12,8;83,42;565;0;0;0,6;8,6;21;29,7;19;0,4;0
30/12/2023 6:00;25;0,6;311;12,8;82,38;565;0;0;0,1;17,9;21,3;39,2;16;0,42;0
30/12/2023 7:00;32;0,6;319;12,9;80,63;566;15;0;0,9;17,5;19;36,6;18;0,4;0
30/12/2023 8:00;37;0,8;278;16,5;74,61;566;165;0;3,2;48,5;28,8;77,4;27;0,72;0
30/12/2023 9:00;27;0,8;295;17,8;63,54;566;186;0;10,9;10,5;11,6;22,1;19;0,37;0
30/12/2023 10:00;19;1;305;18,5;59,16;566;240;0;13,8;6,1;6;12,2;13;0,29;0
30/12/2023 11:00;24;1,3;289;19,8;51,86;566;262;0;18,1;3,4;1,2;4,6;12;0,24;0
30/12/2023 12:00;22;1,1;228;19,9;48,92;565;83;0;19,6;2,5;0;2,5;11;0,21;0
30/12/2023 13:00;30;1,8;221;19,4;57,52;565;181;0;17,4;3,4;4,1;7,5;17;0,3;0
30/12/2023 14:00;29;2,2;237;19,5;58,57;564;227;0;21,9;2,9;3,5;6,5;19;0,31;0
30/12/2023 15:00;28;2;238;20,1;57,76;564;261;0;22,8;2,7;2,2;4,9;21;0,27;0
30/12/2023 16:00;28;2;251;20,1;53,83;564;154;0;21,4;0;0;0;9;0,21;0
30/12/2023 17:00;17;2;260;18;59,64;564;51;0;17,2;0;0;0;10;0,19;0
30/12/2023 18:00;16;1,6;216;16,5;66,09;564;2;0;13,7;0;0;0;6;0,2;0
30/12/2023 19:00;19;1,1;221;15,2;71,87;564;0;0;12,6;0;0;0;2;0,2;0
30/12/2023 20:00;24;0,5;277;14,5;78,74;565;0;3,2;8,6;2,1;1,9;4;10;0,25;0
30/12/2023 21:00;18;0,5;214;13,9;82,48;566;0;1,8;5,3;2,2;10,8;13;8;0,35;0
30/12/2023 22:00;19;0,3;244;13,8;83,92;566;0;0,2;1,8;8,6;20,7;29,3;7;0,49;0
30/12/2023 23:00;21;0,7;317;13,6;84,37;566;0;0,1;0,8;15,4;19,9;35,4;9;0,53;0
31/12/2023 0:00;19;0,4;286;13,5;84,58;566;0;0;0,1;29,2;20,3;49,5;12;0,58;0
31/12/2023 1:00;16;0,7;312;13,5;85,54;566;0;1;0,1;21,6;17,9;39,5;8;0,53;0
31/12/2023 2:00;19;0,7;325;13,3;85,62;565;0;0;0,1;23,3;18,4;41,7;8;0,46;0
31/12/2023 3:00;23;0,4;305;13,3;85,59;565;0;0,3;0,1;20;19,7;39,7;10;0,45;0
31/12/2023 4:00;23;0,5;53;12,8;84,82;565;0;0,2;0,2;18;14,6;32,6;9;0,39;0
31/12/2023 5:00;15;0,3;312;12,5;85,02;565;0;0;0,1;17,1;10,4;27,4;13;0,36;0
31/12/2023 6:00;23;0,4;124;12,2;85,23;565;0;0;0,1;72,6;24;96,7;13;0,75;0
31/12/2023 7:00;26;0,4;331;12,5;85,77;566;17;0;0,3;56;20,3;76,3;10;0,74;0
31/12/2023 8:00;27;0,3;312;15,9;82,19;566;154;0;2,5;30,1;15,9;46;13;0,51;0
31/12/2023 9:00;25;0,7;316;19;66,92;566;315;0;8,1;13;11,5;24,5;12;0,41;0
31/12/2023 10:00;23;1,1;286;22,6;55,39;566;636;0;13;7,1;4,3;11,5;16;0,31;0
31/12/2023 11:00;18;1,4;307;21,9;48,5;566;614;0;18;3,5;0,8;4,3;4;0,25;0
31/12/2023 12:00;13;1,2;307;23,8;46,55;565;718;0;20,4;3,1;0,1;3,2;4;0,24;0
31/12/2023 13:00;18;1,6;305;22;43,55;565;277;0;21,3;2,7;0,1;2,8;7;0,24;0
31/12/2023 14:00;24;3,2;259;19,3;57,94;564;159;0;18,3;0;0;0;16;0,22;0
31/12/2023 15:00;22;2;201;16;75,41;564;50;3,7;12,4;2,9;6,7;9,6;10;0,32;0
31/12/2023 16:00;16;0,9;221;16,3;77,48;564;48;0,5;11,8;2,7;0,9;3,6;16;0,25;0
31/12/2023 17:00;22;0,8;140;15,5;79,97;564;21;0,9;5,9;7;15;22,1;14;0,46;0
31/12/2023 18:00;25;0,6;154;14,7;81,52;564;6;0,1;3,9;11,7;23,8;35,5;25;0,67;0
31/12/2023 19:00;31;0,4;347;13,7;83,13;564;0;0;0,1;50,8;31,5;82,2;21;1,13;0
31/12/2023 20:00;26;0,4;318;13,1;84,81;565;0;0;0,1;58,7;27,1;85,8;18;1,1;0
31/12/2023 21:00;27;0,8;302;12,8;86;565;0;0;0,2;47,7;23;70,6;18;0,96;0
31/12/2023 22:00;26;0,6;268;13,2;86,4;565;0;0,1;0,1;21;17,6;38,6;20;0,67;0
31/12/2023 23:00;31;0,5;1;13,4;86,69;565;0;0;0,2;31,2;17,9;49,1;19;0,82;0
1/01/2024 0:00;35;0,4;282;13,5;86,6;565;0;0;0,1;35,1;17;52,1;16;0,83;0
1/01/2024 1:00;36;0,4;296;13,6;86,36;565;0;0;0,2;13,2;13;26,2;22;0,65;0
1/01/2024 2:00;31;0,5;357;13,1;85,75;564;0;0;0,2;15,6;12;27,7;26;0,7;0
1/01/2024 3:00;37;0,3;346;12,6;85,6;564;0;0;0,2;27,4;12,7;40,1;25;0,81;0
1/01/2024 4:00;33;0,4;294;13,1;86,46;564;0;0;0,1;21,2;11,2;32,4;24;0,72;0
1/01/2024 5:00;43;0,6;145;12,7;86,36;564;0;0;0,7;18,1;9,9;28;29;0,63;0
1/01/2024 6:00;34;0,8;336;12,2;85,68;564;0;0;0,6;9,1;8,1;17,2;24;0,53;0
1/01/2024 7:00;42;0,8;212;12;85,92;565;19;0;1,2;15,3;9,2;24,5;27;0,55;0
1/01/2024 8:00;26;1,1;0;16,8;83,04;565;192;0;5,3;8;3,6;11,6;14;0,36;0
1/01/2024 9:00;20;1,1;330;19,6;64,24;565;370;0;11,1;4,3;0,4;4,7;14;0,28;0
1/01/2024 10:00;23;1,3;153;20,4;53,46;566;420;0;13,6;0;0;0;9;0,22;0
1/01/2024 11:00;11;1,8;109;19,2;52,42;565;268;0;12,7;0;0;0;9;0,21;0
1/01/2024 12:00;13;1,9;109;21;49,36;565;539;0;13,6;0;0;0;8;0,22;0
